order_item_id,order_id,product_key,quantity,price_at_purchase
3347,1317,396,2,103196.96
3348,1317,271,3,39127.12
3349,1318,197,3,155218.93
3350,1319,81,1,10899.5
3351,1319,29,1,63287.15
3352,1319,142,3,85943.57
3353,1320,148,1,206362.87
3354,1320,55,2,63638.65
3355,1320,67,2,97379.9
3356,1320,252,1,186098.96
3357,1321,309,3,108356.35
3358,1321,391,3,49496.26
3359,1321,293,1,115807.73
3360,1321,66,1,185456.68
3361,1322,332,3,247371.04
3362,1322,173,2,47377.77
3363,1322,358,1,178348.09
3364,1322,315,1,92353.85
3365,1323,129,2,21632.52
3366,1323,233,2,208635.04
3367,1324,335,3,62446.33
3368,1324,130,2,169159.49
3369,1325,206,3,126816.6
3370,1326,246,1,155067.32
3371,1326,386,1,80116.96
3372,1326,223,1,133823.09
3373,1327,180,1,215596.8
3374,1327,218,2,172588.85
3375,1327,302,1,127736.26
3376,1327,9,3,216809.67
3377,1328,238,2,16422.19
3378,1329,152,1,184290.03
3379,1329,195,2,92189.19
3380,1329,395,2,124226.7
3381,1330,343,2,55072.92
3382,1330,261,1,79486.07
3383,1330,143,2,187703.44
3384,1330,296,1,68855.2
3385,1331,306,1,17520.5
3386,1331,387,1,60812.16
3387,1332,188,2,35013.84
3388,1333,32,1,129254.32
3389,1333,180,2,215596.8
3390,1334,168,3,81218.81
3391,1334,339,1,10393.21
3392,1334,78,2,197988.01
3393,1335,180,3,215596.8
3394,1335,304,3,161992.8
3395,1335,330,1,53581.46
3396,1336,128,2,173129.42
3397,1337,260,2,213378.12
3398,1337,307,3,50519.78
3399,1337,9,2,216809.67
3400,1338,278,1,146503.31
3401,1339,37,2,46157.25
3402,1339,360,1,24260.58
3403,1340,135,2,63733.13
3404,1340,303,1,80733.63
3405,1341,22,1,150862.55
3406,1342,226,1,102863.17
3407,1343,28,3,98230.78
3408,1343,374,3,12526.67
3409,1344,6,2,136605.61
3410,1344,345,2,3634.44
3411,1345,324,3,88809.05
3412,1345,305,1,198015.99
3413,1345,180,2,215596.8
3414,1346,372,3,129635.61
3415,1346,373,3,38418.12
3416,1346,219,2,194332.13
3417,1346,108,2,227064.66
3418,1347,75,2,109608.7
3419,1347,212,1,167662.05
3420,1348,93,1,85322.12
3421,1348,271,2,39127.12
3422,1348,252,1,186098.96
3423,1349,100,3,196105.0
3424,1350,342,2,176733.9
3425,1350,69,3,4305.21
3426,1350,308,1,70851.91
3427,1351,386,1,80116.96
3428,1351,50,3,196418.36
3429,1351,378,2,257676.08
3430,1352,306,1,17520.5
3431,1352,399,3,117465.54
3432,1352,29,3,63287.15
3433,1352,137,1,134221.1
3434,1353,354,0,33934.36
3435,1354,358,2,178348.09
3436,1354,257,3,7609.62
3437,1354,240,1,37718.61
3438,1354,181,3,166139.86
3439,1355,183,1,182249.1
3440,1356,338,1,90146.38
3441,1357,121,3,72624.12
3442,1357,8,1,187839.72
3443,1357,342,3,176733.9
3444,1358,242,1,51496.32
3445,1358,46,3,118724.75
3446,1358,30,3,37942.17
3447,1358,152,2,184290.03
3448,1359,203,2,160317.19
3449,1360,12,3,25200.8
3450,1361,155,3,48337.64
3451,1361,352,1,195040.51
3452,1361,147,2,46179.06
3453,1362,322,3,130758.24
3454,1362,236,1,182898.47
3455,1362,122,2,193564.32
3456,1362,78,2,197988.01
3457,1363,327,1,93962.55
3458,1363,208,1,58440.67
3459,1364,216,1,65676.87
3460,1365,378,2,257676.08
3461,1365,244,2,8123.81
3462,1365,352,3,195040.51
3463,1366,113,3,195996.61
3464,1367,193,2,83074.26
3465,1367,279,1,31093.62
3466,1367,182,3,35037.64
3467,1367,65,1,189259.53
3468,1368,112,2,3039.37
3469,1368,373,1,38418.12
3470,1368,338,1,90146.38
3471,1369,310,1,170497.76
3472,1369,202,2,161677.95
3473,1369,118,1,88084.04
3474,1370,88,2,101192.35
3475,1370,126,1,176896.18
3476,1371,37,3,46157.25
3477,1371,112,2,3039.37
3478,1371,99,2,67013.23
3479,1371,25,3,56365.36
3480,1372,293,3,115807.73
3481,1373,2,3,149267.73
3482,1374,47,2,152134.58
3483,1375,301,3,112144.59
3484,1376,291,2,103671.46
3485,1377,183,2,182249.1
3486,1378,345,1,3634.44
3487,1378,280,3,154590.14
3488,1378,328,1,28340.81
3489,1379,388,2,256305.09
3490,1379,259,3,267553.37
3491,1380,141,3,88692.92
3492,1380,222,3,15887.34
3493,1380,303,1,80733.63
3494,1380,204,3,188978.74
3495,1381,89,3,200852.0
3496,1381,208,1,58440.67
3497,1382,161,1,98450.34
3498,1382,296,1,68855.2
3499,1382,375,1,31576.35
3500,1382,185,1,222877.27
3501,1383,113,1,195996.61
3502,1384,262,3,111472.85
3503,1384,206,3,126816.6
3504,1384,97,1,124701.15
3505,1385,170,2,36052.22
3506,1385,9,1,216809.67
3507,1385,19,1,146352.25
3508,1385,238,2,16422.19
3509,1386,173,1,47377.77
3510,1386,218,3,172588.85
3511,1387,72,2,123267.08
3512,1387,129,3,21632.52
3513,1387,213,2,16785.14
3514,1388,113,1,195996.61
3515,1388,296,2,68855.2
3516,1388,270,3,94124.72
3517,1389,264,3,92901.53
3518,1390,312,2,213856.86
3519,1390,203,1,160317.19
3520,1390,143,1,187703.44
3521,1390,380,1,129190.02
3522,1391,302,1,127736.26
3523,1391,380,3,129190.02
3524,1392,386,1,80116.96
3525,1392,271,0,39127.12
3526,1393,87,2,45719.31
3527,1393,306,3,17520.5
3528,1394,252,2,186098.96
3529,1394,98,1,185562.02
3530,1395,334,1,146758.91
3531,1395,312,3,213856.86
3532,1395,45,2,139853.99
3533,1396,329,2,174721.07
3534,1396,310,2,170497.76
3535,1396,33,2,28473.0
3536,1397,386,2,80116.96
3537,1397,66,3,185456.68
3538,1398,187,2,48772.65
3539,1398,331,3,137555.3
3540,1398,314,1,53745.02
3541,1398,36,2,33385.5
3542,1399,213,3,16785.14
3543,1400,193,1,83074.26
3544,1400,268,1,163510.92
3545,1401,3,1,7526.8
3546,1402,340,2,165052.47
3547,1402,352,1,195040.51
3548,1403,152,2,184290.03
3549,1403,276,3,23971.0
3550,1403,308,1,70851.91
3551,1403,67,3,97379.9
3552,1404,260,1,213378.12
3553,1404,84,3,42005.69
3554,1404,112,3,3039.37
3555,1404,159,3,77121.65
3556,1405,295,3,154948.76
3557,1405,183,2,182249.1
3558,1405,379,2,193559.0
3559,1405,254,2,100631.14
3560,1406,141,1,88692.92
3561,1407,282,2,44757.51
3562,1408,154,2,211291.85
3563,1408,9,3,216809.67
3564,1409,365,3,116653.08
3565,1409,240,2,37718.61
3566,1409,15,1,143957.3
3567,1410,372,1,129635.61
3568,1410,162,1,52286.3
3569,1411,314,3,53745.02
3570,1411,222,1,15887.34
3571,1411,132,3,111446.24
3572,1411,309,1,108356.35
3573,1412,75,3,109608.7
3574,1413,90,3,223688.38
3575,1413,248,3,181994.22
3576,1413,152,3,184290.03
3577,1414,214,3,146526.82
3578,1414,216,2,65676.87
3579,1414,36,2,33385.5
3580,1415,261,3,79486.07
3581,1415,338,2,90146.38
3582,1415,89,1,200852.0
3583,1415,236,3,182898.47
3584,1416,174,2,117478.08
3585,1417,2,2,149267.73
3586,1417,314,3,53745.02
3587,1417,30,3,37942.17
3588,1417,177,3,68966.65
3589,1418,180,3,215596.8
3590,1419,120,3,146292.08
3591,1420,67,3,97379.9
3592,1420,224,3,180566.69
3593,1421,306,2,17520.5
3594,1421,193,2,83074.26
3595,1422,198,1,169603.47
3596,1422,179,1,72910.11
3597,1422,239,2,91749.05
3598,1422,320,3,172820.69
3599,1423,368,1,209350.37
3600,1423,360,2,24260.58
3601,1423,177,1,68966.65
3602,1423,83,3,227727.93
3603,1424,294,2,193211.61
3604,1424,197,3,155218.93
3605,1425,70,1,92203.48
3606,1425,86,1,31662.6
3607,1425,335,3,62446.33
3608,1426,168,3,81218.81
3609,1426,338,2,90146.38
3610,1427,250,2,198609.8
3611,1427,175,1,48836.92
3612,1427,212,1,167662.05
3613,1427,259,2,267553.37
3614,1428,293,2,115807.73
3615,1428,211,1,4061.75
3616,1428,15,2,143957.3
3617,1428,180,2,215596.8
3618,1429,223,3,133823.09
3619,1429,222,2,15887.34
3620,1429,113,1,195996.61
3621,1429,244,2,8123.81
3622,1430,47,1,152134.58
3623,1430,81,3,10899.5
3624,1430,379,2,193559.0
3625,1431,30,3,37942.17
3626,1431,352,2,195040.51
3627,1432,254,2,100631.14
3628,1432,137,1,134221.1
3629,1432,53,1,178807.02
3630,1432,255,2,120947.33
3631,1433,275,2,196237.01
3632,1433,115,1,58008.8
3633,1434,324,1,88809.05
3634,1434,297,1,67730.03
3635,1435,57,1,131451.16
3636,1435,259,3,267553.37
3637,1435,337,2,139826.06
3638,1435,125,3,191668.58
3639,1436,329,2,174721.07
3640,1436,246,1,155067.32
3641,1436,243,2,37577.05
3642,1436,46,2,118724.75
3643,1437,364,3,65746.32
3644,1438,330,2,53581.46
3645,1438,296,1,68855.2
3646,1439,195,2,92189.19
3647,1439,178,1,202498.25
3648,1440,23,3,113409.53
3649,1441,36,3,33385.5
3650,1442,51,2,93241.8
3651,1442,266,2,154737.92
3652,1442,325,1,76663.93
3653,1442,32,2,129254.32
3654,1443,155,3,48337.64
3655,1444,50,1,196418.36
3656,1445,6,2,136605.61
3657,1446,220,2,107337.51
3658,1446,316,2,3769.9
3659,1446,43,1,114531.37
3660,1447,113,2,195996.61
3661,1448,40,2,244240.57
3662,1448,238,3,16422.19
3663,1448,161,3,98450.34
3664,1449,270,1,94124.72
3665,1449,332,2,247371.04
3666,1450,53,2,178807.02
3667,1450,268,3,163510.92
3668,1451,345,3,3634.44
3669,1451,43,1,114531.37
3670,1451,214,1,146526.82
3671,1451,68,2,2885.59
3672,1452,327,2,93962.55
3673,1452,108,1,227064.66
3674,1452,391,2,49496.26
3675,1453,376,1,204960.25
3676,1453,130,2,169159.49
3677,1453,366,3,135643.25
3678,1453,31,1,213222.88
3679,1454,268,1,163510.92
3680,1454,76,2,105147.62
3681,1454,397,1,37758.94
3682,1455,139,2,95013.28
3683,1455,239,3,91749.05
3684,1455,379,3,193559.0
3685,1455,329,1,174721.07
3686,1456,4,1,114946.67
3687,1456,9,1,216809.67
3688,1456,147,2,46179.06
3689,1457,206,1,126816.6
3690,1457,340,2,165052.47
3691,1457,248,3,181994.22
3692,1458,128,1,173129.42
3693,1458,23,3,113409.53
3694,1458,132,2,111446.24
3695,1459,56,2,153085.38
3696,1459,206,3,126816.6
3697,1459,50,2,196418.36
3698,1459,398,3,79202.64
3699,1460,211,1,4061.75
3700,1460,181,3,166139.86
3701,1460,329,1,174721.07
3702,1461,349,1,20709.51
3703,1462,248,3,181994.22
3704,1462,323,3,27190.12
3705,1462,160,1,116411.44
3706,1463,287,2,22255.08
3707,1463,46,2,118724.75
3708,1463,387,2,60812.16
3709,1463,251,3,107136.01
3710,1464,325,2,76663.93
3711,1464,322,3,130758.24
3712,1464,91,2,102944.04
3713,1465,343,3,55072.92
3714,1465,230,2,99627.55
3715,1465,26,1,38469.74
3716,1466,323,3,27190.12
3717,1466,218,3,172588.85
3718,1466,213,3,16785.14
3719,1466,139,1,95013.28
3720,1467,332,1,247371.04
3721,1467,96,1,65773.58
3722,1467,223,3,133823.09
3723,1468,152,1,184290.03
3724,1469,267,3,123814.11
3725,1469,327,1,93962.55
3726,1469,262,1,111472.85
3727,1469,174,1,117478.08
3728,1470,167,1,17448.92
3729,1470,76,3,105147.62
3730,1470,105,2,171327.72
3731,1471,304,1,161992.8
3732,1471,9,1,216809.67
3733,1471,282,3,44757.51
3734,1471,226,2,102863.17
3735,1472,99,3,67013.23
3736,1472,281,1,89826.4
3737,1472,216,3,65676.87
3738,1472,38,1,108041.96
3739,1473,282,2,44757.51
3740,1473,13,1,184860.08
3741,1473,211,1,4061.75
3742,1474,393,2,22998.42
3743,1474,331,2,137555.3
3744,1474,242,3,51496.32
3745,1475,162,3,52286.3
3746,1475,289,3,93894.4
3747,1475,248,2,181994.22
3748,1475,262,2,111472.85
3749,1476,222,3,15887.34
3750,1476,236,3,182898.47
3751,1476,381,2,176980.96
3752,1476,297,3,67730.03
3753,1477,190,1,-1000.0
3754,1478,66,3,185456.68
3755,1479,389,1,223901.84
3756,1480,70,1,92203.48
3757,1480,204,3,188978.74
3758,1481,296,2,68855.2
3759,1481,337,3,139826.06
3760,1481,364,1,65746.32
3761,1482,40,1,244240.57
3762,1482,252,2,186098.96
3763,1482,66,2,185456.68
3764,1482,279,2,31093.62
3765,1483,298,3,22913.44
3766,1484,268,2,163510.92
3767,1484,316,1,3769.9
3768,1485,325,2,76663.93
3769,1485,372,1,129635.61
3770,1486,181,2,166139.86
3771,1486,32,2,129254.32
3772,1486,97,1,124701.15
3773,1487,40,1,244240.57
3774,1487,79,3,117712.55
3775,1487,72,3,123267.08
3776,1487,216,1,65676.87
3777,1488,82,2,102874.79
3778,1488,289,1,93894.4
3779,1488,341,3,152978.48
3780,1488,345,3,3634.44
3781,1489,236,2,182898.47
3782,1489,32,1,129254.32
3783,1490,370,2,29783.24
3784,1490,66,1,185456.68
3785,1490,337,3,139826.06
3786,1491,46,3,118724.75
3787,1491,128,2,173129.42
3788,1492,47,3,152134.58
3789,1492,181,1,166139.86
3790,1493,320,1,172820.69
3791,1494,295,1,154948.76
3792,1494,380,3,129190.02
3793,1494,38,1,108041.96
3794,1495,312,2,213856.86
3795,1495,325,3,76663.93
3796,1495,190,2,-1000.0
3797,1496,377,3,127215.62
3798,1496,172,1,156618.46
3799,1496,373,1,38418.12
3800,1497,198,3,169603.47
3801,1497,349,1,20709.51
3802,1497,68,3,2885.59
3803,1497,304,2,161992.8
3804,1498,110,2,49497.28
3805,1498,162,3,52286.3
3806,1498,342,3,176733.9
3807,1499,59,2,161932.27
3808,1499,204,1,188978.74
3809,1499,167,1,17448.92
3810,1499,91,1,102944.04
3811,1500,352,2,195040.51
3812,1500,110,3,49497.28
3813,1500,238,3,16422.19
3814,1500,175,2,48836.92
3815,1501,310,2,170497.76
3816,1502,23,2,113409.53
3817,1502,14,3,89932.3
3818,1503,255,1,120947.33
3819,1503,98,0,185562.02
3820,1503,2,1,149267.73
3821,1503,279,2,31093.62
3822,1504,331,1,137555.3
3823,1504,154,2,211291.85
3824,1505,293,3,115807.73
3825,1505,83,2,227727.93
3826,1506,137,1,134221.1
3827,1506,316,3,3769.9
3828,1506,88,2,101192.35
3829,1506,73,1,226665.36
3830,1507,121,1,72624.12
3831,1507,198,1,169603.47
3832,1507,313,1,-1000.0
3833,1508,35,2,120078.64
3834,1509,155,3,48337.64
3835,1509,190,3,-1000.0
3836,1510,135,1,63733.13
3837,1510,73,3,226665.36
3838,1510,219,2,194332.13
3839,1511,282,1,44757.51
3840,1511,87,3,45719.31
3841,1511,210,2,97334.98
3842,1511,302,3,127736.26
3843,1512,6,2,136605.61
3844,1512,285,3,36376.55
3845,1513,233,2,208635.04
3846,1513,255,1,120947.33
3847,1513,160,2,116411.44
3848,1514,82,3,102874.79
3849,1515,175,3,48836.92
3850,1515,46,3,118724.75
3851,1515,182,1,35037.64
3852,1516,255,1,120947.33
3853,1517,366,3,135643.25
3854,1518,41,1,77155.11
3855,1518,87,2,45719.31
3856,1518,351,1,221689.4
3857,1518,354,3,33934.36
3858,1519,271,1,39127.12
3859,1519,306,2,17520.5
3860,1519,330,3,53581.46
3861,1519,224,1,180566.69
3862,1520,173,1,47377.77
3863,1520,397,1,37758.94
3864,1520,312,1,213856.86
3865,1521,310,1,170497.76
3866,1522,8,2,187839.72
3867,1522,38,3,108041.96
3868,1522,316,2,3769.9
3869,1523,308,2,70851.91
3870,1523,239,1,91749.05
3871,1523,367,3,228694.37
3872,1523,329,2,174721.07
3873,1524,48,1,132286.45
3874,1525,289,3,93894.4
3875,1525,91,1,102944.04
3876,1525,362,3,14481.09
3877,1525,87,1,45719.31
3878,1526,302,2,127736.26
3879,1526,349,1,20709.51
3880,1526,270,3,94124.72
3881,1527,68,2,2885.59
3882,1528,386,2,80116.96
3883,1528,222,2,15887.34
3884,1528,377,1,127215.62
3885,1528,188,2,35013.84
3886,1529,159,2,77121.65
3887,1530,116,3,93394.61
3888,1531,236,1,182898.47
3889,1531,315,1,92353.85
3890,1531,185,3,222877.27
3891,1531,14,2,89932.3
3892,1532,159,1,77121.65
3893,1532,197,1,155218.93
3894,1532,139,1,95013.28
3895,1532,208,1,58440.67
3896,1533,316,1,3769.9
3897,1533,56,1,153085.38
3898,1533,397,1,37758.94
3899,1533,175,3,48836.92
3900,1534,110,2,49497.28
3901,1534,236,3,182898.47
3902,1534,76,3,105147.62
3903,1534,151,2,137308.73
3904,1535,335,3,62446.33
3905,1536,308,3,70851.91
3906,1536,298,2,22913.44
3907,1536,17,2,187307.96
3908,1536,213,1,16785.14
3909,1537,3,1,7526.8
3910,1537,213,2,16785.14
3911,1538,115,3,58008.8
3912,1538,90,3,223688.38
3913,1538,243,3,37577.05
3914,1539,254,2,100631.14
3915,1539,252,2,186098.96
3916,1540,272,3,62763.18
3917,1540,40,1,244240.57
3918,1540,261,2,79486.07
3919,1540,254,1,100631.14
3920,1541,78,1,197988.01
3921,1541,63,1,159567.98
3922,1542,332,1,247371.04
3923,1542,129,2,21632.52
3924,1542,375,2,31576.35
3925,1542,301,2,112144.59
3926,1543,364,1,65746.32
3927,1543,395,1,124226.7
3928,1544,17,1,187307.96
3929,1545,272,2,62763.18
3930,1545,129,3,21632.52
3931,1545,319,2,38726.82
3932,1545,331,1,137555.3
3933,1546,62,2,47437.51
3934,1546,133,2,75132.07
3935,1547,366,3,135643.25
3936,1548,208,2,58440.67
3937,1549,45,3,139853.99
3938,1550,250,3,198609.8
3939,1550,57,1,131451.16
3940,1551,309,3,108356.35
3941,1551,66,1,185456.68
3942,1551,193,3,83074.26
3943,1552,55,1,63638.65
3944,1552,306,3,17520.5
3945,1553,169,3,94973.51
3946,1554,174,2,117478.08
3947,1554,179,1,72910.11
3948,1555,261,3,79486.07
3949,1555,388,2,256305.09
3950,1555,265,2,39650.36
3951,1555,133,1,75132.07
3952,1556,45,2,139853.99
3953,1557,168,3,81218.81
3954,1557,20,1,182631.87
3955,1558,108,3,227064.66
3956,1559,16,3,130664.31
3957,1560,385,2,237554.64
3958,1560,57,3,131451.16
3959,1561,113,3,195996.61
3960,1562,193,3,83074.26
3961,1562,383,2,183812.28
3962,1562,51,3,93241.8
3963,1562,320,2,172820.69
3964,1563,226,2,102863.17
3965,1564,216,3,65676.87
3966,1564,254,1,100631.14
3967,1564,168,2,81218.81
3968,1564,130,3,169159.49
3969,1565,236,2,182898.47
3970,1566,218,1,172588.85
3971,1566,129,1,21632.52
3972,1566,110,3,49497.28
3973,1566,121,2,72624.12
3974,1567,145,3,163994.77
3975,1567,337,3,139826.06
3976,1567,2,2,149267.73
3977,1568,2,3,149267.73
3978,1568,84,2,42005.69
3979,1568,185,1,222877.27
3980,1569,32,1,129254.32
3981,1569,308,3,70851.91
3982,1570,388,1,256305.09
3983,1570,20,3,182631.87
3984,1570,13,2,184860.08
3985,1570,321,1,157890.36
3986,1571,357,3,175127.82
3987,1571,95,2,49700.64
3988,1571,299,1,203148.18
3989,1572,305,3,198015.99
3990,1572,270,1,94124.72
3991,1572,174,1,117478.08
3992,1573,125,1,191668.58
3993,1574,388,1,256305.09
3994,1574,59,3,161932.27
3995,1574,228,1,51706.06
3996,1574,165,2,75464.21
3997,1575,120,1,146292.08
3998,1575,270,3,94124.72
3999,1575,96,3,65773.58
4000,1575,250,3,198609.8
4001,1576,304,3,161992.8
4002,1576,17,1,187307.96
4003,1576,305,2,198015.99
4004,1577,218,1,172588.85
4005,1577,2,0,149267.73
4006,1578,130,2,169159.49
4007,1579,180,2,215596.8
4008,1579,167,2,17448.92
4009,1579,84,3,42005.69
4010,1580,243,1,37577.05
4011,1581,282,2,44757.51
4012,1581,301,1,112144.59
4013,1581,278,1,146503.31
4014,1582,154,3,211291.85
4015,1583,102,1,96364.66
4016,1583,334,2,146758.91
4017,1583,328,2,28340.81
4018,1583,280,3,154590.14
4019,1584,279,1,31093.62
4020,1584,104,1,59275.63
4021,1584,139,1,95013.28
4022,1585,36,3,33385.5
4023,1585,157,2,91158.49
4024,1585,115,1,58008.8
4025,1585,195,2,92189.19
4026,1586,306,2,17520.5
4027,1586,89,2,200852.0
4028,1587,285,2,36376.55
4029,1587,112,1,3039.37
4030,1587,357,2,175127.82
4031,1588,102,3,96364.66
4032,1588,79,1,117712.55
4033,1589,55,3,63638.65
4034,1589,162,2,52286.3
4035,1590,148,3,206362.87
4036,1590,261,1,79486.07
4037,1590,321,3,157890.36
4038,1590,343,2,55072.92
4039,1591,172,3,156618.46
4040,1591,320,3,172820.69
4041,1592,175,2,48836.92
4042,1592,66,1,185456.68
4043,1593,302,3,127736.26
4044,1593,33,1,28473.0
4045,1594,159,2,77121.65
4046,1595,278,1,146503.31
4047,1595,212,2,167662.05
4048,1595,240,1,37718.61
4049,1596,179,3,72910.11
4050,1596,69,1,4305.21
4051,1596,372,1,129635.61
4052,1596,281,2,89826.4
4053,1597,208,2,58440.67
4054,1597,271,2,39127.12
4055,1597,152,3,184290.03
4056,1597,170,3,36052.22
4057,1598,362,1,14481.09
4058,1598,228,2,51706.06
4059,1598,336,3,223256.52
4060,1598,309,1,108356.35
4061,1599,93,1,85322.12
4062,1599,278,3,146503.31
4063,1599,374,3,12526.67
4064,1600,280,1,154590.14
4065,1601,10,3,228921.75
4066,1601,94,2,211083.87
4067,1602,66,2,185456.68
4068,1602,181,2,166139.86
4069,1602,385,3,237554.64
4070,1603,380,2,129190.02
4071,1603,150,2,180012.96
4072,1603,356,3,193708.01
4073,1603,303,2,80733.63
4074,1604,391,1,49496.26
4075,1604,289,3,93894.4
4076,1605,357,2,175127.82
4077,1605,375,3,31576.35
4078,1605,220,1,107337.51
4079,1606,91,1,102944.04
4080,1606,396,1,103196.96
4081,1606,48,3,132286.45
4082,1606,167,2,17448.92
4083,1607,226,3,102863.17
4084,1607,396,3,103196.96
4085,1607,192,3,43441.24
4086,1607,150,1,180012.96
4087,1608,370,3,29783.24
4088,1608,236,1,182898.47
4089,1608,298,1,22913.44
4090,1608,389,1,223901.84
4091,1609,165,1,75464.21
4092,1609,236,1,182898.47
4093,1609,118,2,88084.04
4094,1609,120,1,146292.08
4095,1610,231,2,169920.09
4096,1610,283,3,89092.71
4097,1611,128,3,173129.42
4098,1611,386,3,80116.96
4099,1611,99,1,67013.23
4100,1611,320,1,172820.69
4101,1612,193,3,83074.26
4102,1612,173,1,47377.77
4103,1612,285,1,36376.55
4104,1612,356,3,193708.01
4105,1613,250,3,198609.8
4106,1614,266,1,154737.92
4107,1614,279,1,31093.62
4108,1614,229,1,20447.16
4109,1614,25,2,56365.36
4110,1615,198,1,169603.47
4111,1615,35,1,120078.64
4112,1616,242,3,51496.32
4113,1616,305,3,198015.99
4114,1616,347,3,137186.09
4115,1616,328,2,28340.81
4116,1617,32,1,129254.32
4117,1617,160,2,116411.44
4118,1617,214,1,146526.82
4119,1618,275,2,196237.01
4120,1618,264,3,92901.53
4121,1619,150,2,180012.96
4122,1619,298,3,22913.44
4123,1619,358,1,178348.09
4124,1619,8,1,187839.72
4125,1620,93,3,85322.12
4126,1621,193,2,83074.26
4127,1622,393,3,22998.42
4128,1622,93,3,85322.12
4129,1622,105,3,171327.72
4130,1623,66,2,185456.68
4131,1623,26,2,38469.74
4132,1623,385,3,237554.64
4133,1624,297,1,67730.03
4134,1625,242,2,51496.32
4135,1625,253,3,146101.92
4136,1625,26,3,38469.74
4137,1625,231,1,169920.09
4138,1626,364,2,65746.32
4139,1626,107,2,33391.06
4140,1626,255,1,120947.33
4141,1626,375,1,31576.35
4142,1627,278,1,146503.31
4143,1628,185,2,222877.27
4144,1629,135,2,63733.13
4145,1630,26,1,38469.74
4146,1630,331,2,137555.3
4147,1631,316,1,3769.9
4148,1632,187,1,48772.65
4149,1632,167,1,17448.92
4150,1633,244,2,8123.81
4151,1634,67,1,97379.9
4152,1634,282,1,44757.51
4153,1634,251,3,107136.01
4154,1634,198,3,169603.47
4155,1635,240,1,37718.61
4156,1636,365,2,116653.08
4157,1637,238,2,16422.19
4158,1637,94,2,211083.87
4159,1638,271,1,39127.12
4160,1638,82,3,102874.79
4161,1639,381,3,176980.96
4162,1639,378,1,257676.08
4163,1640,81,3,10899.5
4164,1641,391,2,49496.26
4165,1642,327,1,93962.55
4166,1642,387,1,60812.16
4167,1642,48,1,132286.45
4168,1642,164,2,73095.05
4169,1643,351,1,221689.4
4170,1643,259,3,267553.37
4171,1643,250,1,198609.8
4172,1643,374,3,12526.67
4173,1644,160,2,116411.44
4174,1645,26,3,38469.74
4175,1645,230,2,99627.55
4176,1646,19,2,146352.25
4177,1646,89,2,200852.0
4178,1647,182,1,35037.64
4179,1647,52,1,193193.24
4180,1647,95,3,49700.64
4181,1647,17,1,187307.96
4182,1648,178,2,202498.25
4183,1649,145,1,163994.77
4184,1649,56,3,153085.38
4185,1649,48,3,132286.45
4186,1650,96,1,65773.58
4187,1650,226,3,102863.17
4188,1651,268,2,163510.92
4189,1651,17,2,187307.96
4190,1652,188,2,35013.84
4191,1652,200,3,133017.26
4192,1653,75,1,109608.7
4193,1653,353,1,89374.69
4194,1653,293,2,115807.73
4195,1654,15,2,143957.3
4196,1654,347,1,137186.09
4197,1654,203,3,160317.19
4198,1655,40,3,244240.57
4199,1656,260,1,213378.12
4200,1656,195,3,92189.19
4201,1656,65,2,189259.53
4202,1657,367,2,228694.37
4203,1657,360,3,24260.58
4204,1657,260,2,213378.12
4205,1658,233,1,208635.04
4206,1659,222,2,15887.34
4207,1659,224,3,180566.69
4208,1659,179,2,72910.11
4209,1660,43,3,114531.37
4210,1660,246,1,155067.32
4211,1660,125,3,191668.58
4212,1661,381,1,176980.96
4213,1662,373,1,38418.12
4214,1663,234,1,134417.8
4215,1663,312,3,213856.86
4216,1663,197,1,155218.93
4217,1664,98,3,185562.02
4218,1665,87,2,45719.31
4219,1665,208,2,58440.67
4220,1665,340,3,165052.47
4221,1665,61,1,189942.13
4222,1666,130,2,169159.49
4223,1666,339,1,10393.21
4224,1666,78,1,197988.01
4225,1666,246,3,155067.32
4226,1667,78,3,197988.01
4227,1667,72,3,123267.08
4228,1668,70,1,92203.48
4229,1668,133,3,75132.07
4230,1668,68,2,2885.59
4231,1669,177,1,68966.65
4232,1669,343,1,55072.92
4233,1669,122,3,193564.32
4234,1669,108,1,227064.66
4235,1670,164,2,73095.05
4236,1670,336,2,223256.52
4237,1671,30,2,37942.17
4238,1671,239,1,91749.05
4239,1671,251,1,107136.01
4240,1671,75,3,109608.7
4241,1672,33,1,28473.0
4242,1672,41,3,77155.11
4243,1672,304,2,161992.8
4244,1672,68,1,2885.59
4245,1673,276,3,23971.0
4246,1673,165,1,75464.21
4247,1673,152,1,184290.03
4248,1674,86,2,31662.6
4249,1675,33,2,28473.0
4250,1675,375,2,31576.35
4251,1675,332,2,247371.04
4252,1676,2,3,149267.73
4253,1676,9,2,216809.67
4254,1676,129,3,21632.52
4255,1676,82,3,102874.79
4256,1677,304,2,161992.8
4257,1677,309,3,108356.35
4258,1678,294,3,193211.61
4259,1678,52,2,193193.24
4260,1678,100,1,196105.0
4261,1679,293,1,115807.73
4262,1679,143,1,187703.44
4263,1679,125,2,191668.58
4264,1679,52,1,193193.24
4265,1680,115,2,58008.8
4266,1680,53,1,178807.02
4267,1680,46,1,118724.75
4268,1681,118,2,88084.04
4269,1682,156,3,100447.5
4270,1682,115,3,58008.8
4271,1683,280,2,154590.14
4272,1684,367,1,228694.37
4273,1685,204,3,188978.74
4274,1685,98,3,185562.02
4275,1685,193,1,83074.26
4276,1685,170,2,36052.22
4277,1686,172,1,156618.46
